"","Genus","Species"
"Otu12403",NA,NA
"Otu12404",NA,NA
"Otu12407",NA,NA
"Otu12409",NA,NA
"Otu12410",NA,NA
"Otu12411",NA,NA
"Otu12414",NA,NA
"Otu12420",NA,NA
"Otu12423",NA,NA
"Otu12428",NA,NA
"Otu12429",NA,NA
"Otu12433",NA,NA
"Otu12436",NA,NA
"Otu12438",NA,NA
"Otu12441",NA,NA
"Otu12442",NA,NA
"Otu12444",NA,NA
"Otu12445",NA,NA
"Otu12446",NA,NA
"Otu12447",NA,NA
"Otu12448",NA,NA
"Otu12449",NA,NA
"Otu12453",NA,NA
"Otu12454",NA,NA
"Otu12455",NA,NA
"Otu12456","Ilumatobacter","nonamiensis"
"Otu12457",NA,NA
"Otu12458",NA,NA
"Otu12459",NA,NA
"Otu12463",NA,NA
"Otu12464",NA,NA
"Otu12465",NA,NA
"Otu12466",NA,NA
"Otu12469","Shewanella","aquimarina/loihica"
"Otu12470",NA,NA
"Otu12471",NA,NA
"Otu12473",NA,NA
"Otu12475",NA,NA
"Otu12476",NA,NA
"Otu12477",NA,NA
"Otu12478",NA,NA
"Otu12479",NA,NA
"Otu12480",NA,NA
"Otu12482",NA,NA
"Otu12483",NA,NA
"Otu12484",NA,NA
"Otu12485",NA,NA
"Otu12486",NA,NA
"Otu12487",NA,NA
"Otu12491",NA,NA
"Otu12493",NA,NA
"Otu12495",NA,NA
"Otu12496",NA,NA
"Otu12497",NA,NA
"Otu12502",NA,NA
"Otu12506",NA,NA
"Otu12510",NA,NA
"Otu12512",NA,NA
"Otu12513",NA,NA
"Otu12514",NA,NA
"Otu12515",NA,NA
"Otu12516",NA,NA
"Otu12520",NA,NA
"Otu12521",NA,NA
"Otu12522",NA,NA
"Otu12524",NA,NA
"Otu12525",NA,NA
"Otu12526",NA,NA
"Otu12527",NA,NA
"Otu12530",NA,NA
"Otu12533",NA,NA
"Otu12535",NA,NA
"Otu12536",NA,NA
"Otu12537",NA,NA
"Otu12538",NA,NA
"Otu12539",NA,NA
"Otu12545",NA,NA
"Otu12546",NA,NA
"Otu12549",NA,NA
"Otu12550",NA,NA
"Otu12551",NA,NA
"Otu12553",NA,NA
"Otu12554",NA,NA
"Otu12555",NA,NA
"Otu12556",NA,NA
"Otu12559",NA,NA
"Otu12561",NA,NA
"Otu12563",NA,NA
"Otu12565",NA,NA
"Otu12569",NA,NA
"Otu12574",NA,NA
"Otu12577",NA,NA
"Otu12578",NA,NA
"Otu12580",NA,NA
"Otu12583",NA,NA
"Otu12584",NA,NA
"Otu12585",NA,NA
"Otu12586",NA,NA
"Otu12587",NA,NA
"Otu12589",NA,NA
"Otu12592",NA,NA
"Otu12593",NA,NA
"Otu12595",NA,NA
"Otu12601",NA,NA
"Otu12602",NA,NA
"Otu12603",NA,NA
"Otu12604",NA,NA
"Otu12605",NA,NA
"Otu12607",NA,NA
"Otu12608",NA,NA
"Otu12609",NA,NA
"Otu12610",NA,NA
"Otu12613",NA,NA
"Otu12616",NA,NA
"Otu12618",NA,NA
"Otu12619",NA,NA
"Otu12620",NA,NA
"Otu12621",NA,NA
"Otu12622",NA,NA
"Otu12624",NA,NA
"Otu12626",NA,NA
"Otu12628",NA,NA
"Otu12629",NA,NA
"Otu12630",NA,NA
"Otu12631",NA,NA
"Otu12632",NA,NA
"Otu12634",NA,NA
"Otu12636",NA,NA
"Otu12638",NA,NA
"Otu12641",NA,NA
"Otu12642",NA,NA
"Otu12643",NA,NA
"Otu12645",NA,NA
"Otu12648",NA,NA
"Otu12649",NA,NA
"Otu12652",NA,NA
"Otu12653",NA,NA
"Otu12654",NA,NA
"Otu12655",NA,NA
"Otu12657",NA,NA
"Otu12658",NA,NA
"Otu12663",NA,NA
"Otu12664","Methyloceanibacter","caenitepidi/superfactus"
"Otu12667",NA,NA
"Otu12668",NA,NA
"Otu12670",NA,NA
"Otu12671",NA,NA
"Otu12673",NA,NA
"Otu12674",NA,NA
"Otu12675",NA,NA
"Otu12679",NA,NA
"Otu12681",NA,NA
"Otu12682",NA,NA
"Otu12684",NA,NA
"Otu12688",NA,NA
"Otu12689",NA,NA
"Otu12691",NA,NA
"Otu12694",NA,NA
"Otu12695",NA,NA
"Otu12697",NA,NA
"Otu12699",NA,NA
"Otu12704",NA,NA
"Otu12705",NA,NA
"Otu12706",NA,NA
"Otu12707",NA,NA
"Otu12708",NA,NA
"Otu12710",NA,NA
"Otu12711",NA,NA
"Otu12714",NA,NA
"Otu12716",NA,NA
"Otu12730",NA,NA
"Otu12731",NA,NA
"Otu12732",NA,NA
"Otu12736",NA,NA
"Otu12743",NA,NA
"Otu12747",NA,NA
"Otu12748",NA,NA
"Otu12751",NA,NA
"Otu12752",NA,NA
"Otu12753",NA,NA
"Otu12757",NA,NA
"Otu12760",NA,NA
"Otu12762",NA,NA
"Otu12766",NA,NA
"Otu12767",NA,NA
"Otu12768",NA,NA
"Otu12769",NA,NA
"Otu12770",NA,NA
"Otu12771","Flindersiella","endophytica"
"Otu12773",NA,NA
"Otu12774",NA,NA
"Otu12780",NA,NA
"Otu12785",NA,NA
"Otu12786",NA,NA
"Otu12791",NA,NA
"Otu12794",NA,NA
"Otu12797",NA,NA
"Otu12798",NA,NA
"Otu12800",NA,NA
"Otu12802",NA,NA
"Otu12805",NA,NA
"Otu12806",NA,NA
"Otu12812",NA,NA
"Otu12813",NA,NA
"Otu12814",NA,NA
"Otu12818",NA,NA
"Otu12819",NA,NA
"Otu12820",NA,NA
"Otu12822",NA,NA
"Otu12825",NA,NA
"Otu12826",NA,NA
"Otu12827",NA,NA
"Otu12828",NA,NA
"Otu12829",NA,NA
"Otu12831",NA,NA
"Otu12832",NA,NA
"Otu12833",NA,NA
"Otu12834",NA,NA
"Otu12836",NA,NA
"Otu12837","Crocosphaera","watsonii"
"Otu12839",NA,NA
"Otu12840",NA,NA
"Otu12841",NA,NA
"Otu12846","Corynebacterium","diphtheriae/vitaeruminis"
"Otu12847",NA,NA
"Otu12852",NA,NA
"Otu12853",NA,NA
"Otu12855",NA,NA
"Otu12857",NA,"aquatica/brunescens"
"Otu12858",NA,NA
"Otu12859",NA,NA
"Otu12860",NA,NA
"Otu12869",NA,NA
"Otu12873",NA,NA
"Otu12877",NA,NA
"Otu12879",NA,NA
"Otu12881",NA,NA
"Otu12882",NA,NA
"Otu12883",NA,NA
"Otu12895",NA,NA
"Otu12897",NA,NA
"Otu12900",NA,NA
"Otu12901",NA,NA
"Otu12903",NA,NA
"Otu12904",NA,NA
"Otu12906",NA,NA
"Otu12907",NA,NA
"Otu12912",NA,NA
"Otu12913",NA,NA
"Otu12917",NA,NA
"Otu12918",NA,NA
"Otu12923",NA,NA
"Otu12924",NA,NA
"Otu12927",NA,NA
"Otu12928",NA,NA
"Otu12929",NA,NA
"Otu12930",NA,NA
"Otu12931",NA,NA
"Otu12932",NA,NA
"Otu12934",NA,NA
"Otu12935","Aeromonas","allosaccharophila/aquatica/aquatilis/australiensis/bestiarum/bivalvium/cavernicola/caviae/crassostreae/dhakensis/diversa/encheleia/enterica/enteropelogenes/eucrenophila/finlandiensis/hydrophila/intestinalis/jandaei/lacus/media/molluscorum/piscicola/popoffii/rivipollensis/rivuli/salmonicida/sanarellii/sobria/taiwanensis/tecta/veronii"
"Otu12939",NA,NA
"Otu12940",NA,NA
"Otu12944",NA,NA
"Otu12947",NA,NA
"Otu12951",NA,NA
"Otu12953",NA,NA
"Otu12955",NA,NA
"Otu12960",NA,NA
"Otu12962",NA,NA
"Otu12963",NA,NA
"Otu12966",NA,NA
"Otu12967",NA,NA
"Otu12972",NA,NA
"Otu12975",NA,NA
"Otu12976",NA,NA
"Otu12980",NA,NA
"Otu12982",NA,NA
"Otu12984",NA,NA
"Otu12986",NA,NA
"Otu12988",NA,NA
"Otu12996",NA,NA
"Otu12999",NA,NA
"Otu13003",NA,NA
"Otu13007",NA,NA
"Otu13008",NA,NA
"Otu13009",NA,NA
"Otu13011",NA,NA
"Otu13012",NA,NA
"Otu13013",NA,NA
"Otu13016",NA,NA
"Otu13017",NA,NA
"Otu13023",NA,NA
"Otu13024",NA,NA
"Otu13026",NA,NA
"Otu13028",NA,NA
"Otu13030",NA,NA
"Otu13031",NA,NA
"Otu13032",NA,NA
"Otu13033",NA,NA
"Otu13034",NA,NA
"Otu13035",NA,NA
"Otu13037",NA,NA
"Otu13038",NA,NA
"Otu13043",NA,NA
"Otu13044",NA,NA
"Otu13047",NA,NA
"Otu13048",NA,NA
"Otu13049",NA,NA
"Otu13051",NA,NA
"Otu13054",NA,NA
"Otu13059",NA,NA
"Otu13060",NA,NA
"Otu13063",NA,NA
"Otu13066",NA,NA
"Otu13067",NA,NA
"Otu13071",NA,NA
"Otu13072",NA,NA
"Otu13073",NA,NA
"Otu13079",NA,NA
"Otu13080",NA,NA
"Otu13081",NA,NA
"Otu13084",NA,NA
"Otu13086",NA,NA
"Otu13087",NA,NA
"Otu13089",NA,NA
"Otu13090",NA,NA
"Otu13091",NA,NA
"Otu13092",NA,NA
"Otu13094","Brevundimonas","bacteroides/staleyi/variabilis"
"Otu13095",NA,NA
"Otu13096",NA,NA
"Otu13101",NA,NA
"Otu13104",NA,NA
"Otu13106",NA,NA
"Otu13108",NA,NA
"Otu13109",NA,NA
"Otu13110",NA,NA
"Otu13111",NA,NA
"Otu13114",NA,NA
"Otu13115",NA,NA
"Otu13116",NA,NA
"Otu13118",NA,NA
"Otu13120",NA,NA
"Otu13129",NA,NA
"Otu13132",NA,NA
"Otu13133",NA,NA
"Otu13136",NA,NA
"Otu13140",NA,NA
"Otu13141",NA,NA
"Otu13143",NA,NA
"Otu13144",NA,NA
"Otu13145",NA,NA
"Otu13146",NA,NA
"Otu13148",NA,NA
"Otu13149",NA,NA
"Otu13150",NA,NA
"Otu13153",NA,NA
"Otu13155",NA,NA
"Otu13156",NA,NA
"Otu13157",NA,NA
"Otu13159",NA,NA
"Otu13160",NA,NA
"Otu13161",NA,NA
"Otu13163",NA,NA
"Otu13164",NA,NA
"Otu13165",NA,NA
"Otu13166","Nitrospira","lenta"
"Otu13167",NA,NA
"Otu13168",NA,NA
"Otu13169",NA,NA
"Otu13171",NA,NA
"Otu13174",NA,NA
"Otu13175",NA,NA
"Otu13178",NA,NA
"Otu13179",NA,NA
"Otu13182",NA,NA
"Otu13183",NA,NA
"Otu13185",NA,NA
"Otu13190",NA,NA
"Otu13192",NA,NA
"Otu13193",NA,NA
"Otu13194",NA,NA
"Otu13196",NA,NA
"Otu13198",NA,NA
"Otu13200",NA,NA
"Otu13201",NA,NA
"Otu13204",NA,NA
"Otu13206",NA,NA
"Otu13207",NA,NA
"Otu13212",NA,NA
"Otu13218",NA,NA
"Otu13220",NA,NA
"Otu13223",NA,NA
"Otu13224",NA,NA
"Otu13225",NA,NA
"Otu13227",NA,NA
"Otu13228",NA,NA
"Otu13229",NA,NA
"Otu13235",NA,NA
"Otu13236",NA,NA
"Otu13241",NA,NA
"Otu13246",NA,NA
"Otu13248",NA,NA
"Otu13249",NA,NA
"Otu13252",NA,NA
"Otu13253",NA,NA
"Otu13255",NA,NA
"Otu13256",NA,NA
"Otu13259","Lysobacter","daejeonensis"
"Otu13260","Halodesulfovibrio","aestuarii"
"Otu13262",NA,NA
"Otu13266",NA,NA
"Otu13267",NA,NA
"Otu13268",NA,NA
"Otu13270",NA,NA
"Otu13272",NA,NA
"Otu13273",NA,NA
"Otu13274",NA,NA
"Otu13280",NA,NA
"Otu13284",NA,NA
"Otu13287",NA,NA
"Otu13288",NA,NA
"Otu13289",NA,NA
"Otu13291",NA,NA
"Otu13292",NA,NA
"Otu13294",NA,NA
"Otu13296",NA,NA
"Otu13298",NA,NA
"Otu13299",NA,NA
"Otu13300",NA,NA
"Otu13310",NA,NA
"Otu13311",NA,NA
"Otu13312","Bacteroides","dorei/stercoris"
"Otu13317",NA,NA
"Otu13318",NA,NA
"Otu13320",NA,NA
"Otu13321",NA,NA
"Otu13322",NA,NA
"Otu13323",NA,NA
"Otu13324",NA,NA
"Otu13326",NA,NA
"Otu13331",NA,NA
"Otu13332",NA,NA
"Otu13333",NA,NA
"Otu13334",NA,NA
"Otu13340",NA,NA
"Otu13346",NA,NA
"Otu13349",NA,NA
"Otu13350",NA,NA
"Otu13351",NA,NA
"Otu13355",NA,NA
"Otu13357",NA,NA
"Otu13358",NA,NA
"Otu13359",NA,NA
"Otu13363",NA,NA
"Otu13365",NA,NA
"Otu13371",NA,NA
"Otu13374",NA,NA
"Otu13375",NA,NA
"Otu13376",NA,NA
"Otu13377",NA,NA
"Otu13378",NA,NA
"Otu13379",NA,NA
"Otu13386",NA,NA
"Otu13387",NA,NA
"Otu13392",NA,NA
"Otu13395",NA,NA
"Otu13396",NA,NA
"Otu13400",NA,NA
"Otu13403",NA,NA
"Otu13404",NA,NA
"Otu13405",NA,NA
"Otu13406",NA,NA
"Otu13411",NA,NA
"Otu13412",NA,NA
"Otu13415",NA,NA
"Otu13417",NA,NA
"Otu13418","Blautia","massiliensis"
"Otu13420",NA,NA
"Otu13422",NA,NA
"Otu13426",NA,NA
"Otu13430",NA,NA
"Otu13433",NA,NA
"Otu13436",NA,NA
"Otu13437",NA,NA
"Otu13441",NA,NA
"Otu13443",NA,NA
"Otu13444",NA,NA
"Otu13447",NA,NA
"Otu13448",NA,NA
"Otu13455",NA,NA
"Otu13461",NA,NA
"Otu13462",NA,NA
"Otu13463",NA,NA
"Otu13464",NA,"calidus/methanolicus/vitaminiphilus"
"Otu13465",NA,NA
"Otu13467",NA,NA
"Otu13468",NA,NA
"Otu13476",NA,NA
"Otu13477",NA,NA
"Otu13478",NA,NA
"Otu13479",NA,NA
"Otu13483",NA,NA
"Otu13490",NA,NA
"Otu13491",NA,NA
"Otu13492",NA,NA
"Otu13495",NA,NA
"Otu13496",NA,NA
"Otu13500",NA,NA
"Otu13503",NA,NA
"Otu13504",NA,NA
"Otu13508",NA,NA
"Otu13509",NA,NA
"Otu13510",NA,NA
"Otu13511",NA,NA
"Otu13512",NA,NA
"Otu13513",NA,NA
"Otu13515",NA,NA
"Otu13516",NA,NA
"Otu13517",NA,NA
"Otu13519",NA,NA
"Otu13520",NA,NA
"Otu13523",NA,NA
"Otu13524",NA,NA
"Otu13525",NA,NA
"Otu13527",NA,NA
"Otu13528",NA,NA
"Otu13529",NA,NA
"Otu13533",NA,NA
"Otu13534",NA,NA
"Otu13536",NA,NA
"Otu13542","Parvularcula","bermudensis"
"Otu13543",NA,NA
"Otu13544",NA,NA
"Otu13545",NA,NA
"Otu13546",NA,NA
"Otu13548",NA,NA
"Otu13549",NA,NA
"Otu13551","Acinetobacter","baumannii/calcoaceticus/nosocomialis/radioresistens"
"Otu13554","Labilibacter","aurantiacus"
"Otu13555",NA,NA
"Otu13556",NA,NA
"Otu13558",NA,NA
"Otu13564",NA,NA
"Otu13565",NA,NA
"Otu13567",NA,NA
"Otu13568",NA,NA
"Otu13569",NA,NA
"Otu13571",NA,NA
"Otu13573",NA,NA
"Otu13579",NA,NA
"Otu13582",NA,NA
"Otu13583",NA,NA
"Otu13585",NA,NA
"Otu13587",NA,NA
"Otu13588",NA,NA
"Otu13589",NA,NA
"Otu13593",NA,NA
"Otu13594",NA,NA
"Otu13597",NA,NA
"Otu13600",NA,NA
"Otu13601",NA,NA
"Otu13603","Faecalibacterium","cf./prausnitzii"
"Otu13604",NA,NA
"Otu13605",NA,NA
"Otu13608","Blautia","obeum/provencensis/wexlerae"
"Otu13609",NA,NA
"Otu13611",NA,NA
"Otu13612",NA,NA
"Otu13615",NA,NA
"Otu13621",NA,NA
"Otu13622",NA,NA
"Otu13632",NA,NA
"Otu13634",NA,NA
"Otu13638",NA,NA
"Otu13640",NA,NA
"Otu13642",NA,NA
"Otu13644",NA,NA
"Otu13646",NA,NA
"Otu13647",NA,NA
"Otu13648",NA,NA
"Otu13650",NA,NA
"Otu13651",NA,NA
"Otu13653",NA,NA
"Otu13654",NA,NA
"Otu13658",NA,NA
"Otu13663",NA,NA
"Otu13664",NA,NA
"Otu13671",NA,NA
"Otu13676",NA,NA
"Otu13678",NA,NA
"Otu13680",NA,NA
"Otu13681",NA,NA
"Otu13682",NA,NA
"Otu13683",NA,NA
"Otu13684",NA,NA
"Otu13688",NA,NA
"Otu13693",NA,NA
"Otu13694",NA,NA
"Otu13695",NA,NA
"Otu13696",NA,NA
"Otu13702",NA,NA
"Otu13703",NA,NA
"Otu13706",NA,NA
"Otu13708",NA,NA
"Otu13710",NA,NA
"Otu13714",NA,NA
"Otu13718",NA,NA
"Otu13733",NA,NA
"Otu13734",NA,NA
"Otu13739",NA,NA
"Otu13741",NA,NA
"Otu13742",NA,NA
"Otu13746",NA,NA
"Otu13748",NA,NA
"Otu13752",NA,NA
"Otu13756",NA,NA
"Otu13758",NA,NA
"Otu13759",NA,NA
"Otu13760",NA,NA
"Otu13765",NA,NA
"Otu13766",NA,NA
"Otu13769",NA,NA
"Otu13770",NA,NA
"Otu13772",NA,NA
"Otu13773",NA,NA
"Otu13775",NA,NA
"Otu13776",NA,NA
"Otu13778",NA,NA
"Otu13779",NA,NA
"Otu13782",NA,NA
"Otu13791",NA,NA
"Otu13792",NA,NA
"Otu13795",NA,NA
"Otu13797",NA,NA
"Otu13798",NA,NA
"Otu13799",NA,NA
"Otu13800",NA,NA
"Otu13801",NA,NA
"Otu13804",NA,NA
"Otu13810",NA,NA
"Otu13813",NA,NA
"Otu13817",NA,NA
"Otu13821",NA,NA
"Otu13829",NA,NA
"Otu13834",NA,NA
"Otu13840",NA,NA
"Otu13841",NA,NA
"Otu13843",NA,NA
"Otu13844","Bacillus","marmarensis/pseudofirmus"
"Otu13849",NA,NA
"Otu13853",NA,NA
"Otu13858",NA,NA
"Otu13859",NA,NA
"Otu13860",NA,NA
"Otu13861",NA,NA
"Otu13863",NA,NA
"Otu13864",NA,NA
"Otu13865",NA,NA
"Otu13866",NA,NA
"Otu13867",NA,NA
"Otu13872",NA,NA
"Otu13873",NA,NA
"Otu13874",NA,NA
"Otu13877",NA,NA
"Otu13879",NA,NA
"Otu13880",NA,NA
"Otu13882",NA,NA
"Otu13884",NA,NA
"Otu13891",NA,NA
"Otu13893",NA,NA
"Otu13894",NA,NA
"Otu13896",NA,NA
"Otu13901",NA,NA
"Otu13902",NA,NA
"Otu13904",NA,NA
"Otu13905",NA,NA
"Otu13907",NA,NA
"Otu13908",NA,NA
"Otu13911",NA,NA
"Otu13915",NA,NA
"Otu13916",NA,NA
"Otu13918",NA,NA
"Otu13919",NA,NA
"Otu13921",NA,NA
"Otu13927",NA,NA
"Otu13928",NA,NA
"Otu13929",NA,NA
"Otu13930",NA,NA
"Otu13931",NA,NA
"Otu13934",NA,NA
"Otu13935",NA,NA
"Otu13936",NA,NA
"Otu13938",NA,NA
"Otu13939",NA,NA
"Otu13942",NA,NA
"Otu13944",NA,NA
"Otu13950",NA,NA
"Otu13956",NA,NA
"Otu13958",NA,NA
"Otu13960",NA,NA
"Otu13965",NA,NA
"Otu13966",NA,NA
"Otu13969",NA,NA
"Otu13973",NA,NA
"Otu13976",NA,NA
"Otu13977",NA,NA
"Otu13978",NA,NA
"Otu13979",NA,NA
"Otu13980",NA,NA
"Otu13981",NA,NA
"Otu13984",NA,NA
"Otu13985",NA,NA
"Otu13986",NA,NA
"Otu13988",NA,NA
"Otu13990",NA,NA
"Otu13996",NA,NA
"Otu13997",NA,NA
"Otu14006",NA,NA
"Otu14011",NA,NA
"Otu14017",NA,NA
"Otu14018",NA,NA
"Otu14023",NA,NA
"Otu14026",NA,NA
"Otu14031",NA,NA
"Otu14033",NA,NA
"Otu14034",NA,NA
"Otu14045",NA,NA
"Otu14046",NA,NA
"Otu14048",NA,NA
"Otu14049",NA,NA
"Otu14050",NA,NA
"Otu14051",NA,NA
"Otu14053",NA,NA
"Otu14056",NA,NA
"Otu14058",NA,NA
"Otu14062",NA,NA
"Otu14066",NA,NA
"Otu14067",NA,NA
"Otu14070",NA,NA
"Otu14071",NA,NA
"Otu14072",NA,NA
"Otu14076",NA,NA
"Otu14077",NA,NA
"Otu14079",NA,NA
"Otu14082",NA,NA
"Otu14083",NA,NA
"Otu14085",NA,NA
"Otu14089",NA,NA
"Otu14091",NA,NA
"Otu14094",NA,NA
"Otu14095",NA,NA
"Otu14103",NA,NA
"Otu14105",NA,NA
"Otu14107",NA,NA
"Otu14110",NA,NA
"Otu14115",NA,NA
"Otu14125",NA,NA
"Otu14126",NA,NA
"Otu14128",NA,NA
"Otu14129",NA,NA
"Otu14135",NA,NA
"Otu14137",NA,NA
"Otu14147",NA,NA
"Otu14149",NA,NA
"Otu14165",NA,NA
"Otu14171",NA,NA
"Otu14174",NA,NA
"Otu14180",NA,NA
"Otu14181",NA,NA
"Otu14185",NA,NA
"Otu14186",NA,NA
"Otu14187",NA,NA
"Otu14188",NA,NA
"Otu14191",NA,NA
"Otu14196",NA,NA
"Otu14197",NA,NA
"Otu14200",NA,NA
"Otu14203",NA,NA
"Otu14205",NA,NA
"Otu14209",NA,NA
"Otu14211",NA,NA
"Otu14212",NA,NA
"Otu14214",NA,NA
"Otu14215",NA,NA
"Otu14216",NA,NA
"Otu14217",NA,NA
"Otu14218",NA,NA
"Otu14219",NA,NA
"Otu14221",NA,NA
"Otu14222",NA,NA
"Otu14224",NA,NA
"Otu14225",NA,NA
"Otu14226",NA,NA
"Otu14228",NA,NA
"Otu14229",NA,NA
"Otu14233",NA,NA
"Otu14234",NA,NA
"Otu14236",NA,NA
"Otu14237",NA,NA
"Otu14238",NA,NA
"Otu14241",NA,NA
"Otu14242",NA,NA
"Otu14243",NA,NA
"Otu14247",NA,NA
"Otu14248",NA,NA
"Otu14255",NA,NA
"Otu14259",NA,NA
"Otu14260",NA,NA
"Otu14263",NA,NA
"Otu14265",NA,NA
"Otu14268",NA,NA
"Otu14271",NA,NA
"Otu14272",NA,NA
"Otu14275",NA,NA
"Otu14276",NA,NA
"Otu14277",NA,NA
"Otu14281",NA,NA
"Otu14287",NA,NA
"Otu14289",NA,NA
"Otu14290",NA,NA
"Otu14291",NA,NA
"Otu14296",NA,NA
"Otu14298",NA,NA
"Otu14299",NA,NA
"Otu14304",NA,NA
"Otu14305",NA,NA
"Otu14306",NA,NA
"Otu14307",NA,NA
"Otu14309",NA,NA
"Otu14310",NA,NA
"Otu14311",NA,NA
"Otu14312",NA,NA
"Otu14313","Taibaiella","soli"
"Otu14315",NA,NA
"Otu14325",NA,NA
"Otu14328",NA,NA
"Otu14329",NA,NA
"Otu14331",NA,NA
"Otu14334",NA,NA
"Otu14335",NA,NA
"Otu14336",NA,NA
"Otu14337",NA,NA
"Otu14341",NA,NA
"Otu14342",NA,NA
"Otu14343",NA,NA
"Otu14345",NA,NA
"Otu14348",NA,NA
"Otu14351",NA,NA
"Otu14353",NA,NA
"Otu14355",NA,NA
"Otu14358",NA,NA
"Otu14364",NA,NA
"Otu14365",NA,NA
"Otu14370",NA,NA
"Otu14372",NA,NA
"Otu14374",NA,NA
"Otu14378",NA,NA
"Otu14381",NA,NA
"Otu14384",NA,NA
"Otu14386",NA,NA
"Otu14389",NA,NA
"Otu14390",NA,NA
"Otu14391",NA,NA
"Otu14392",NA,NA
"Otu14393",NA,NA
"Otu14394",NA,NA
"Otu14395",NA,NA
"Otu14397",NA,NA
"Otu14398",NA,NA
"Otu14401",NA,NA
"Otu14404","Aerococcus","urinaeequi/viridans"
"Otu14409",NA,NA
"Otu14412",NA,NA
"Otu14413",NA,NA
"Otu14418",NA,NA
"Otu14420",NA,NA
"Otu14424",NA,NA
"Otu14428",NA,NA
"Otu14430",NA,NA
"Otu14435",NA,NA
"Otu14436",NA,NA
"Otu14437",NA,NA
"Otu14442",NA,NA
"Otu14443",NA,NA
"Otu14444",NA,NA
"Otu14445",NA,NA
"Otu14446",NA,NA
"Otu14449",NA,NA
"Otu14452",NA,NA
"Otu14453",NA,NA
"Otu14456",NA,NA
"Otu14457",NA,NA
"Otu14458",NA,NA
"Otu14461",NA,NA
"Otu14464",NA,NA
"Otu14469",NA,NA
"Otu14470",NA,NA
"Otu14473",NA,NA
"Otu14474",NA,NA
"Otu14475",NA,NA
"Otu14477",NA,NA
"Otu14480",NA,NA
"Otu14481",NA,NA
"Otu14482",NA,NA
"Otu14493",NA,NA
"Otu14494",NA,NA
"Otu14495",NA,NA
"Otu14497",NA,NA
"Otu14498",NA,NA
"Otu14499",NA,NA
"Otu14501","Richelia","intracellularis"
"Otu14502","Streptococcus","equinus/suis"
"Otu14507",NA,NA
"Otu14508",NA,NA
"Otu14513",NA,NA
"Otu14529",NA,NA
"Otu14530",NA,NA
"Otu14532",NA,NA
"Otu14539",NA,NA
"Otu14540",NA,NA
"Otu14541",NA,NA
"Otu14543",NA,NA
"Otu14545",NA,NA
"Otu14548",NA,NA
"Otu14551",NA,NA
"Otu14552",NA,NA
"Otu14554",NA,NA
"Otu14557",NA,NA
"Otu14558",NA,NA
"Otu14560",NA,NA
"Otu14562",NA,NA
"Otu14563",NA,NA
"Otu14564",NA,NA
"Otu14567",NA,NA
"Otu14568",NA,NA
"Otu14573",NA,NA
"Otu14575",NA,NA
"Otu14579",NA,NA
"Otu14580",NA,NA
"Otu14581",NA,NA
"Otu14582",NA,NA
"Otu14586",NA,NA
"Otu14588",NA,NA
"Otu14593",NA,NA
"Otu14595",NA,NA
"Otu14596",NA,NA
"Otu14603",NA,NA
"Otu14604","Aurantimonas","coralicida/litoralis/manganoxydans"
"Otu14605",NA,NA
"Otu14610",NA,NA
"Otu14611",NA,NA
"Otu14614",NA,NA
"Otu14616",NA,NA
"Otu14620",NA,NA
"Otu14624",NA,NA
"Otu14625",NA,NA
"Otu14626",NA,NA
"Otu14628",NA,NA
"Otu14632",NA,NA
"Otu14633",NA,NA
"Otu14634",NA,NA
"Otu14635",NA,NA
"Otu14636",NA,NA
"Otu14637",NA,NA
"Otu14644",NA,NA
"Otu14649",NA,NA
"Otu14652",NA,NA
"Otu14653",NA,NA
"Otu14654",NA,NA
"Otu14660",NA,NA
"Otu14661",NA,NA
"Otu14666",NA,NA
"Otu14668",NA,NA
"Otu14669",NA,NA
"Otu14672",NA,NA
"Otu14674",NA,NA
"Otu14675",NA,NA
"Otu14676",NA,NA
"Otu14677",NA,NA
"Otu14678",NA,NA
"Otu14680",NA,NA
"Otu14684",NA,NA
"Otu14685",NA,NA
"Otu14689",NA,NA
"Otu14690",NA,NA
"Otu14699",NA,NA
"Otu14700",NA,NA
"Otu14703",NA,NA
"Otu14709",NA,NA
"Otu14710",NA,NA
"Otu14714",NA,NA
"Otu14715",NA,NA
"Otu14716",NA,NA
"Otu14718",NA,NA
"Otu14724",NA,NA
"Otu14730",NA,NA
"Otu14737",NA,NA
"Otu14740",NA,NA
"Otu14741",NA,NA
"Otu14743",NA,NA
"Otu14745",NA,NA
"Otu14747",NA,NA
"Otu14749",NA,NA
"Otu14752",NA,NA
"Otu14753",NA,NA
"Otu14761",NA,NA
"Otu14775","Balneola","alkaliphila"
"Otu14777",NA,NA
"Otu14779",NA,NA
"Otu14782",NA,NA
"Otu14792",NA,NA
"Otu14794",NA,NA
"Otu14795",NA,NA
"Otu14797",NA,NA
"Otu14798",NA,NA
"Otu14799",NA,NA
"Otu14800",NA,NA
"Otu14805",NA,NA
"Otu14809",NA,NA
"Otu14811",NA,NA
"Otu14812",NA,NA
"Otu14813",NA,NA
"Otu14815","Desulfomicrobium","aestuarii/salsuginis"
"Otu14817",NA,NA
"Otu14819",NA,NA
"Otu14820",NA,NA
"Otu14824",NA,NA
"Otu14835",NA,NA
"Otu14836",NA,NA
"Otu14837",NA,NA
"Otu14841",NA,NA
"Otu14842",NA,NA
"Otu14848",NA,NA
"Otu14850",NA,NA
"Otu14851",NA,NA
